Nombre,Número de reseñas,Número de fotos,Puntuación,Fecha,Comentario,Comida,Servicio,Ambiente,Platos recomendados
Patricia Vadagnel,,,5,06/11/2025,"Excelente atención y servicio

Unas máquinas Giann Nicolás y Nadia!! 🙌🏼🙌🏼",4,5,5,
Danaé Yarade,,,5,06/11/2025,"Muy buenos en todo

Antonella fue muy amable

Volví y me atendió Nadia y Giann, dos genios!",5,5,5,
Ana Takahashi,,,5,06/11/2025,Excelente servicio de Giann y Nadia! Riquísimo todo👌,5,5,5,
Enrique Ferré,,,4,06/11/2025,Nicolás un genio!,5,5,5,
isis pertusati,,,5,06/11/2025,NADIA Y NICO GIAN,5,5,5,
Sabrina Trichos,,,5,06/11/2025,Nadia y Nicolás Giann,5,5,5,
alonzo carmona,,,5,06/11/2025,Excelente atención x parte de Brian y Claudia,5,5,5,
Fiorella Mayorga,,,5,06/11/2025,Excelente como siempre ! Y destacó la muy buena atención de Claudia y Brian,5,5,5,
Sara Niño,,,5,06/11/2025,Excelente atención de Brian,5,5,5,
Joana Pintas,,,5,06/11/2025,Excelente organización de Nadia para ubicarnos en una mesa y muy buena atención de Nicolás!,5,5,5,
Juliana Martinez Palacios,,,5,06/11/2025,Excelente atención de Leandro y Lorena,5,5,5,
Carmen Cilento,,,5,06/11/2025,Excelente la atención de Antonella y Daniel P,5,5,5,
Fernanda Gualandi,,,5,06/11/2025,Buena comida y atención de Brian y Claudia.,5,5,5,
Celeste Salomon,,,5,06/11/2025,Ricas las pizzas y probarlas por primera vez mejor!!,5,5,5,
María Trinidad González Cammuso,,,5,06/11/2025,Excelente la atención de Antonella y Daniel P ✨,5,5,5,
Martin Puch,,,5,06/11/2025,Leo y Antonela,5,5,5,
María Belén Tasende,,,5,06/11/2025,"El infalible guerrin.
La mejor pizza porteña sin lugar a dudas. Nunca falla.",5,5,5,
Angello Bertini,,,5,06/11/2025,"Vale la pena la espera. Deberian ofrecer algo para mientras uno espera.
Nuestro mozo Levi un GROSO!!!  Muy buena su atención",5,5,5,
Valentina Alfonso,,,5,06/11/2025,Daniel Pacheco t Antonela,5,5,3,
Khalid Al-Ghanim,,,5,06/11/2025,"Super recomendable! Riquisimoo!!! La mejor🍕 con mucha sabor, excelente la atención de lautaro y antonela muy amables 🫡",4,3,5,
Clau Jor,,,5,06/11/2025,"Vale completamente la pena! Vinimos por primera vez y la pizza de 4 quesos y el flan son un 10/10.
Muy buena la atención de Lautaro y de Antonella!",5,5,5,
Nigel Wright,,,5,06/11/2025,Excelente atención de Antonella y Morales. Las pizzas una verdadera delicia. Súper recomendable!,4,5,5,
Flor Rubio,,,5,06/11/2025,"Excelente atención por parte de Nico y Claudia que nos consiguió una mesa rapidísimo.
La pizza un espectáculo.
Súper recomiendo ☺️☺️🧡",5,5,5,
Malu Xavier,,,5,06/11/2025,Antonella y Morales,5,5,5,
Florencia,,,5,06/11/2025,"Muy lindo el lugar, ricas las pizzas y te atienden rapido",5,5,5,
Kevin Villacis,,,1,06/11/2025,"Una genia aldana que nos ubico y nos atendio en todo momento, unos genios totales y muy rica. La mejor pizza de Argentina",5,5,5,
Kerem Düzgün,,,5,06/11/2025,"Vinimos por segunda vez a comer a guerrin y es súper recomendable. En esta oportunidad nos atendió Ernesto que fue muy atento con nuestra mesa. Claudia, la recepcionista nos brindó toda la información necesaria y no invito a conocer el nuevo ambiente del primer piso.",5,5,5,
Daiana Melito,,,5,06/11/2025,"Todo estuvo genial: la comida, el personal como Nadia y Daniel, el ambiente y el tiempo de espera fueron excelentes.",5,5,5,
Ro Rivadero,,,5,06/11/2025,Excelente servicio de Nadia y Daniel.,5,5,5,
Santiago Herrera Acosta,,,5,06/11/2025,Muy buena experiencia. Excelente la atención Ernesto y Claudia quien nos recepciono y nos brindó toda la info del lugar!,5,5,5,
Pablo Bonuccelli,,,5,06/11/2025,Excelente la atención de Claudia y Agustin. El lugar siempre 10/10 y a mi parecer la mejor pizza de Buenos Aires ❣️,5,5,5,
Santiago Andrada,,,5,06/11/2025,Dani y Aldana excelentes anfitriones !!!,5,5,5,
ailen cubillan,,,4,06/11/2025,Agradecidos por la atención de Levi y Aldana,5,5,5,
Andre Ramos,,,4,06/11/2025,Excelente servicio. Pensamos que la espera iba a ser larga y no lo fue para nada. Claudia y Ernesto nos atendieron de maravilla,5,5,5,
Jorge Andres Rodriguez Duarte,,,4,06/11/2025,muy buena atención y muy rica las pizzas. Muy buena la atención de Federico y Antonella,5,5,5,
Lucila Corts,,,5,06/11/2025,"Que buen servicio! Unos genios los chicos Leo y Milagros, muy buena atención de su parte👏🏻👏🏻",5,5,5,
Hugo Oliveira,,,4,06/11/2025,Amplio y disfrutable,5,5,5,
Ludmila Pello,,,5,06/11/2025,"Siempre un placer volver, la mejor pizza de todas",5,5,5,
Emi Dell'Orsi,,,5,06/11/2025,Antonella y Franco,5,5,5,
Valeria Gramajo,,,5,06/11/2025,antonella y franco los mejores,5,5,5,
Carla Ratto,,,5,06/11/2025,Muy rica pizza,5,5,4,
Lisandroj Jofre,,,5,06/11/2025,"Un lugar muy clásico y bonito. Diría que la pizza es de sartén; estaba rica, muy natural. La salsa de tomate estaba un poco líquida para mi gusto, pero tenía mucho sabor. No sé si realmente está a la altura de las expectativas. Cuando llegué había muchas mesas libres, pero cuando me fui había una cola enorme. Yo no habría esperado allí; sin duda hay pizzerías mejores.",5,4,5,
Adrian Aranguren,,,5,06/11/2025,"La verdad no me canso de ir, con mi pareja con amigos o con mi familia, no falla nunca, para el que aun no a vivido una buena experiencia y una explosión de sabores, rodeado de un gran ambiente y ademas nos sorprende con cosas nuevas, actualizaciones..o sea es decir imperdible no ir y disfrutar",5,5,5,
Macarena Chasarreta,,,5,06/11/2025,Hermosa la experiencia me gustó mucho el lugar y sobre todo la atención,4,5,5,
Carla Lucía Garachena,,,5,06/11/2025,Gracias a la atención de Gabriel,5,5,5,
jhon murillo,,,5,06/11/2025,Gabriel atendió muy espléndida,5,5,5,
R F,,,5,06/11/2025,"Buenísima las pizzas y la atención de Gabriel de 10 muy atento, la pasamos muy bien",5,5,4,
C. Cecche,,,5,06/11/2025,"Muy buena atención y muy buena pizza.
Totalmente recomendado.",5,4,5,
Claudio Dulcich,,,5,06/11/2025,Todo muy rico! Claudia y Gabi nos atendieron una maravilla. Muy agradecida.,5,5,5,
miguel bernat,,,5,06/11/2025,Excelente atencion de Sebastian el mozo,5,5,5,
Luis Romero,,,5,06/11/2025,Muy buena la atención de Sebastián y la pizza muy rica,5,5,4,
Nico R,,,5,06/11/2025,"No fue la gran cosa, una pizza normal, muy caro por lo que dan. Puro nombre",5,5,5,
Larissa Melo,,,5,06/11/2025,"Un clásico de Buenos Aires. Buen precio.
Una pizzería que deberías ir al menos 1 vez en tu vida",5,4,5,
Leonardo Gomes,,,5,06/11/2025,"El lugar al que siempre se vuelve cuando se quiere comer pizza. El que te hace quedar bien con quienes conocen Baires por primera vez, el lugar clave que acompaña pre o post salidas por av Corrientes.
Mi pizza fav: fugazzeta con jamón y queso.
El rincón fav: el patio del fondo",5,5,4,
Karina Alonso,,,5,06/11/2025,Excelente ✨🫶🏼,5,3,5,
Eduardo,,,5,06/11/2025,La pizza es rica pero nada del otro mundo.,5,5,5,
pablo Alberto sequino,,,3,06/11/2025,Muy buen servicio en el Patio!! Excelente la atencion,3,5,5,
Martin Piattoni,,,5,06/11/2025,Estuvimos en el patio muy buena la atención,5,5,5,
Marta Bachor,,,5,06/11/2025,Bastante demora para recibir el pedido,5,5,3,
Juan José Mancini,,,5,06/11/2025,"Excelente lugar, excelente comida! Super recomendable para comer buenas pizzas",5,4,5,
Camila Telechea,,,5,06/11/2025,Increíbles pizzas y excelente atención. Quiero volver!,5,5,5,
Ani,,,2,06/11/2025,"¡Una pizzería legendaria en Buenos Aires!

¡Ven a probarla! 💁",5,5,5,
Ezequiel Gelabert,,,5,06/11/2025,Antonella y Levi unos genios! Obvio que la pizza es la mejor del mundo!,4,5,5,
Ariel Martinez,,,5,06/11/2025,"Ivanna, Ernesto y Leo nos acomodaron y atendieron con lujo de detalles, sirviendonos la cerveza fria y una de las mejores pepperoni que probamos en mucho tiempo.",5,5,5,
walter agorreca,,,5,06/11/2025,Ernesto e Ivanna excelente servicio! La pizza deliciosa!,5,5,5,
Gabriel Alonso Quesada López,,,5,06/11/2025,Todo de maravilla nos atendieron muy bien y entramos mira rápido,5,5,5,
Esteban Riche,,,5,06/11/2025,Buena atención de Leo y Ivana,5,5,5,
Ana Paula Alegria Belaunde,,,5,06/11/2025,Muy buena pizza!,5,5,4,
Carlos Libisch,,,5,05/11/2025,"Leo, Ivana, Claudia muy buen servicio.",5,5,5,
Nadia Mateo,,,5,05/11/2025,"Excelente lugar!! Claudia apenas llegamos nos hizo pasar no tuvimos que esperar para obtener mesa!
Leo nos recibió en la mesa con mucha amabilidad, rapidez absoluta con respecto a la comida!
Ivana como recepcionista nos hizo sentir súper cómodas !",5,4,5,
Sil Poli,,,4,05/11/2025,"Claudia y Nacho unos genios!! Habia una fila enorme, nos dijeron que habian 10 minutos de demora, pero fueron menos, la organización es muy buena 🙌🏻",5,5,5,
Shera Espacio,,,5,05/11/2025,Leo Ivana y Claudia excelente atención!! Comida muy rica,2,5,5,
Juan Cruz,,,5,05/11/2025,"Leo, Ivana y Claudia, excelente atención, muy buen trato, súper amables y atentos a todos, siempre con una sonrisa por mas que sea tarde, la comida muy rica💗💗",5,4,5,
Sol Fernandez,,,5,05/11/2025,"Sabía de la reputación del lugar pero vivirlo es otra cosa. Riquísimo, excelente atención por parte de Pacheco, el ambiente es espectacular, súper recomiendo.",5,5,5,
Mica Orfali,,,5,05/11/2025,"Ivana una máquina! Y Pacheco un una maza, atención x mil! Volvería mil veces",5,5,5,
Maria Castañares,,,5,05/11/2025,"Claudia y Nacho un 10, todos en general, muy buena atención ✨🥰",4,5,5,
Ada Gomez,,,5,05/11/2025,Gracias aldana y gonzalo,5,5,5,
Daiana Villagra,,,5,05/11/2025,"Excelente atención de Nicolas Lima y Nadia , las pizzas de primera !",5,5,5,
Emanuel Monzón,,,5,05/11/2025,Excelente atención de Nicolas Lima y Nadia.  Ya conociamos el lugar.  Lo recomendamos . Vale la pena conocerlo,5,5,5,
Andrea Lazzarini,,,5,05/11/2025,Todo perfecto,5,4,5,
Luciano Sanjorge,,,5,05/11/2025,Beto y Milagros nos atendieron. Todo de 10,5,5,2,
Nieves Pastor,,,5,05/11/2025,"Muy bueno todo, se puedo repetir, gracias a Gonzalo y Aldana por su atención 😁",5,2,1,
maximiliano czckil,,,5,05/11/2025,"El Patio Napolitano excelente. Gran atencion por parte de Milagros la recepcionista y por parte del servicio Daniel un excelso trabajo, acompañado de un gran carisma.",5,5,5,
Sebastian Kikuchi,,,5,05/11/2025,Lugar para volver una y mil veces. Aldana una gran cuidadora del salón y Gabriel el mejor mozo.,5,5,5,
Adara Pino,,,5,05/11/2025,"Claudia de recepción una genia, súper copada y el lugar muy recomendable.! La comida riquísima y la atención de los mozos 10 puntos.!",2,5,5,
Dai Moreno Umpierrez,,,5,05/11/2025,Excelente atencion y muy buena onda de Claudia y Mariano.,5,5,5,
Nicotigre75 Zenobio,,,5,05/11/2025,Excelente todo. claudia en la recepción y mariano que nos atendió en la mesa de 1ra,5,5,3,
Lomónaco Agostina Magalí,,,5,05/11/2025,Gracias a Anto y Franco por la excelente atención y por el gesto con mí mujer que está embarazada y con algunos dolores. Gracias nuevamente y riquísimo todo !,5,2,5,
Yohana Palacios,,,5,05/11/2025,"Franco y Antonella unos genios, el lugar muy piola y la comida riquísima.
Muchas gracias por la atención ❤️❤️",5,5,4,
Antonino Garcia,,,5,05/11/2025,Antonella en recepción y Franco atendiendo son 10 puntos.,5,5,5,
Miguel Vila Bolant,,,5,05/11/2025,Excelente servicio de Salo!,5,5,5,
Aline Moraes,,,4,05/11/2025,Antonella y daniel pacheco,5,5,2,
kiara garazi,,,5,05/11/2025,Antonella y Daniel Pacheco,4,4,5,
Martin Becker,,,5,05/11/2025,"Muy rico y buen servicio, gracias Aldana!!",5,5,5,
Martin D'Amato,,,5,05/11/2025,Ernesto y Antonella,5,5,4,
Mariana Bravo Groppo,,,4,05/11/2025,Aguante aldana,5,5,1,
norant lovera,,,5,05/11/2025,Gracias Aldana por tu atención!! Muy rico y buen ambiente,5,5,5,
Flor Penido,,,5,05/11/2025,"Sabrosa Pizza !!!!
La jarra de tinto de verano espectacular !!!!!
Baños impecables!!!!
Nunca decepcionan!!!!!",5,5,5,
German Lucio Vega,,,5,05/11/2025,Ernesto y antonela,4,5,5,
Sebastian Sesar,,,5,05/11/2025,"Excelente atención, Aldana una genia!",3,5,5,
Javier Zanoni,,,5,05/11/2025,Aldana muy buena atención,5,5,5,
Agostina Paez,,,5,05/11/2025,Excelente atencio,5,5,5,
Alan Nicolas Estancovich,,,5,05/11/2025,Excelente atención de Ernesto y de Claudia,5,5,5,
Cecilia andrada,,,5,05/11/2025,Antonella y Cristian,5,4,5,
El Faro Bodas,,,5,05/11/2025,"Antonella una genia, atención excelente.
Cristian el mozo impecable!",5,5,5,
Nanu,,,5,05/11/2025,Excelente servicio ! Destaco la atención de Antonella y Cristian ! Ambos muy amables,5,5,5,
Carola Hilich,,,5,05/11/2025,"Nos atendió Cristian y Antonella. Amable, atento y buena onda. Para destacar su atención y amabilidad! Súper recomendado!",5,5,5,
Julian Arias Andrada,,,5,05/11/2025,"Excelente servicio
Lautaro muy atento!!",5,5,5,
Enrique Bernardou,,,5,05/11/2025,Gracias lautaro y Antonella!,5,5,5,
veronica cruz,,,5,05/11/2025,La mejor del mundo,5,5,5,
Luka Rizzi,,,5,05/11/2025,Muy buena atención de parte de Aldana y Daniel. La comida muy rica,5,5,5,
Cinthia Manosalva,,,5,05/11/2025,"Gonzalo y Aldana unos genios! Nos atendieron de 10 !
Siempre es un placer venir !",5,5,5,
Nadia Manosalva,,,5,05/11/2025,"Gonzalo!!! Un genio! Pizza espectacular, el mejor lugar lejos!!!",5,5,5,
Juan Martín Fenochietto,,,5,05/11/2025,Muy rico todo y la atención muy buena. Recomendable!!,5,5,5,
Toni Caceres,,,5,05/11/2025,Excelente todo. La comida increíble y el ambiente también. Destaco el servicio de Aldana y Santiago que nos atendieron.,5,5,5,
Rebecca Diaz,,,5,05/11/2025,"Excelente experiencia.
Aldana y Sebastián nos brindaron una excelente atención.",5,5,5,
Mauricio Lopez,,,5,05/11/2025,"Bueno, mucha gente.",5,5,5,
Zulma Beatriz Fernández Caballero,,,5,05/11/2025,Muy lindo lugar comida deliciosa exelente servicio muchas gracias por la atención de stevan y Aldana,5,5,5,
Liz Ramirez,,,5,05/11/2025,"Excelente atención, Aldana es lo más!!",5,5,2,
Guillermo Javier ruiz diaz,,,4,05/11/2025,Excelente servicio y atención de Agustín y Antonella.,5,2,5,
Miguel Acosta,,,5,05/11/2025,Agustin y antonella,5,5,5,
JAZMIN MAGALY VILLALBA FRETES,,,5,05/11/2025,Una experiencia espectacular y la atención de Sebastián y Aldana fue excelente,5,5,3,
Eduardo Alonso,,,5,05/11/2025,"Excelente atención de Ariel, muy amable y predispuesto.
Muy buena organización y logística.",2,4,5,
CAMILA TERESITA ARECO ORTEGA,,,5,05/11/2025,Muy buena atencion de Ariel y Aldana. La comida excelente,5,5,5,
Ángel Articanaba,,,5,05/11/2025,Muy buenos mozos Beto y Aldana,5,5,5,
Camila Locatelli,,,5,05/11/2025,"Beso, el mozo, un genio.",5,4,5,
Luis Quijada,,,3,05/11/2025,Excelente la atención de Beto !!! Súper atento al igual que Aldana!,5,5,5,
Heidy Tenecela,,,5,05/11/2025,Buena atención de Sebastián y Aldana,1,5,5,
María José Enamorado,,,5,05/11/2025,"Muy rico, merece la pena.",5,5,5,
Trinidad Aquino,,,5,05/11/2025,La mejor pizza y atención por parte de Gonzalo!,5,5,5,
Sol Moreno,,,5,05/11/2025,Excelente lugar!! La atención de Sebastian y Aldana fue muy buen!! 100% recomendable,5,5,5,
Alberto Fernández,,,5,05/11/2025,"¡Simplemente excelente!

¡Una de las mejores pizzas que he comido!

¡La camarera Aldana fue muy atenta!",5,5,5,
sergio femenia,,,5,05/11/2025,La pizza estaba excelente y el servicio también fue estupendo; la camarera Aldana fue muy amable con nosotros.,5,5,5,
Matias Bazan,,,5,05/11/2025,Muy rica la pizza. Aldana y particularmente Sebastián un amor.,5,3,5,
Erica M.,,,5,05/11/2025,"Fui creyendo que no era la gran cosa, que seguramente eran ricas pero nada más... No pude estar tan equivocado, la simple de muzza y la fugazzeta estaban a otro nivel. Pedí para llevar no demoraron nada. Si hay que hacer la fila, vale la pena. Llenadoras.",5,5,4,
Rai Bertotto,,,5,05/11/2025,"Sebastián nos atendió muy bien y Aldana también.
Comimos en el patio Napolitano que es un poco menos ruidoso que los demás pero igual mucho ruido.
La pizza riquísima.",5,5,1,
Bruno Guedes,,,5,05/11/2025,"Hermosa experiencia, gracias al mozo Dani y Aldana como recepcionista. Todo muy rico y rápido",5,5,4,
EILIN GRANADOS,,,5,05/11/2025,"Excelente el lugar y muy buena atención de Sebastian y Aldana.
Gracias por todo!",5,2,4,
DANIELA HERNANDEZ,,,5,05/11/2025,excelente servicio de tomás y aldana,5,5,5,
María Costilla,,,5,05/11/2025,"Siempre es excelente venir, la comida y la atención de primera. La atención de Gonzalo impecable",5,4,1,
Adolfina Lopez Fernandez,,,5,05/11/2025,Gonzalo nos atendió excelente y muy amable,3,5,4,
Pamela Núñez,,,5,05/11/2025,Nos atendió Aldana y Dani. Excelente todo.,5,1,5,
ADRIANA RAMOS,,,5,05/11/2025,Muy rica la pizza y la temática del lugar! Aldana nos atendió y fue atenta,5,3,5,
Peter Berends,,,2,05/11/2025,"Petro nos atendió de maravilla y nos recomendó una pizza estupenda. Estuve en Nápoles hace poco y me sentí como si hubiera vuelto a Italia. ¡Excelente, 10 de 10!",5,5,5,
Cristian,,,5,05/11/2025,Para recomendar. Una de las mejores pizzas de la calle Corrientes !!!!,2,5,5,
Mario Castaneda,,,5,05/11/2025,"Muy buena la pizza, valió la pena el rato de espera, le pediría más amabilidad a los mozos",4,5,5,
Gonzalo Ortiz Lenardon,,,5,05/11/2025,Muy rica la comida y la atención,5,5,5,
Alejandro Vazzoler,,,5,05/11/2025,"Es un lugar bien regular.
Icónico para conocer y ya.
Pero no son las mejores pizzas de la ciudad.",5,5,5,
Dimas Espinosa,,,4,05/11/2025,Excelente lugar,5,5,5,
Viviana Llopis,,,5,05/11/2025,"Muy rica comida, mala atención.",5,5,5,
j giobellina,,,5,05/11/2025,Excelente las pizzas 10/10,5,5,5,
Jacinto Tiburcio,,,5,05/11/2025,la han cagado.,5,5,5,
Julian Höglinger,,,5,05/11/2025,Un afano. 38000 una fugazzeta y ya es la segunda vez que viene la masa quemada y fría. Ya no es como antes. No vuelvo mas,5,5,3,
David Fernandez,,,5,05/11/2025,"No es una atracción turística en la ciudad por casualidad; es una auténtica experiencia gastronómica argentina. La pizza es argentina. Muchos ingredientes y una buena masa, más bien gruesa, pero le ponen muchísimos ingredientes. El servicio fue excelente.",5,5,4,
Emanuel H. Torres Urbina,,,5,05/11/2025,"Excelente restauran , y las pizzas para mi muy buenas .",5,5,5,
Luciano Aban,,,5,05/11/2025,Riquísimas esas pizzas! Excelente atención! 🎉,5,5,4,
Luis D'Mayo,,,3,05/11/2025,"Todo lo que dicen de las pizzas de ahí le queda chico, un manjar!!!!! Un 10 es poco! La comida, el servicio, la rapidez la buena predisposición y la buena onda!!! Excelente!",4,5,5,
Adriana Gabriela Ríos,,,5,05/11/2025,Salir del teatro y poder entrar...que placer!!,5,5,5,
Camila,,,3,05/11/2025,Muy rica la comida y buena atención por parte de todo el personal,5,5,5,
Barbara De Luca,,,5,05/11/2025,"Antonella una genia y los chicos genial, da gusto venir",5,5,5,
Jorge Gabriel Fojgiel,,,5,05/11/2025,"Nacho y paola unos genios!!! La pizza riquísima. Pero mi mama se quejo que tenia poca masa. Vino finita. Igual se la comió igual jajajajaj
Nos íbamos a llevar para el desayuno de mañana pero no nos alcanzó. La llevamos puesta. Nos la comimos toda jajajaajjajajaajajjajajaaj",5,5,5,
Sebastian Chimbo,,,5,05/11/2025,Muy buena la atención como siempre! Gracias Ivana y Beto 👌👌👌,5,5,5,
virginia Chirinos,,,5,05/11/2025,"Un lujo todo desde la comida hasta la atención y la rapidez, ivana y beto unos genios",5,5,5,
Zolmaira Lopez,,,5,05/11/2025,Ernesto y Antonella,5,5,5,
Sergio,,,5,05/11/2025,Todo espectacular. Nadia una genia!,5,5,5,
Eduardo Letelier,,,5,05/11/2025,"Muy amables, Nadia, Claudia y Brian",5,5,5,
Sofu Sepúlveda,,,5,05/11/2025,Lejos la mejor de todas,5,5,5,
Victor Morales,,,5,05/11/2025,"Ivana, Ariel y Paola son lo mas!! Ello estuvieron atentos a cada detalle en hicieron de nuestra cena una grata experiencia!",5,5,5,
José Parra,,,5,05/11/2025,"Ivana y Ariel son 2 cracks, excelente servicio, la comida espectacular y son cracks",5,5,5,
Diego Antonio Rodríguez,,,4,05/11/2025,Gabriel y Antonella,5,5,5,
msaldias cl,,,5,05/11/2025,"Nadia, Sebastián y Claudia fueron muy atentos.",5,5,5,
Nubia Chaparro,,,5,05/11/2025,"Muy bueno todo, sobre todo la atencion de mariano y claudia",5,5,4,
Laura Diez Lareo,,,4,05/11/2025,"Gabriel y Antonella
Un mil en la atención",5,5,5,
John,,,2,05/11/2025,"Nos encantó, Nadia, Sebastião y Cláudia nos atendieron de maravilla ❤️",5,5,5,
Yris Brito,,,5,05/11/2025,"Muy buena experiencia. Excelente servicio y atención de Claudia, Nadia y Brian.",5,5,5,
Nicolas Esteche,,,5,05/11/2025,"Claudia, Nadia y Brian son los mejores mozos de todo guerrin, tipazos totales",5,5,4,
Diana Carrasco,,,5,hace una semana,"Todo impecable! Gracias Brian, Nadia y Claudia x sus servicios!",5,5,5,
Hernan Betbede “Picu”,,,5,hace una semana,Gabriel y Antonella un plus de Guerrin!! Un placer como nos han atendido!! Muchísimas graciassss!,5,4,5,
Joane Sarasola,,,5,hace una semana,"claudia,nadia y braian estuvieron excelentes en el servicio de esta noche y todo super rico",5,5,5,
Pilar Burguete,,,5,hace una semana,"Es excelente el lugar , la  pizza y la atención gracias gonzalo, Nadia y Claudia ., por su excelente atención",5,5,4,
Daniela Figueredo,,,5,hace una semana,"La mejore pizza del mondo hoy nos atendió, Gonzalo Nadia y Claudia e alenté servicio muchas gracias",4,5,5,
Santiago Rojas,,,5,hace una semana,Ivana y erwin nos atendieron perfecto,5,5,5,
Ana María León Bermúdez,,,5,hace una semana,Ivana y Erguin la verdad que un servicio excelente,5,5,5,
Oscar Colmenares,,,5,hace una semana,Una Genia Nadia que nos ubico rapidisimo,5,5,5,
el terre,,,5,hace una semana,"Algo de calor
Tardo bastante la bebida",5,5,5,
Maria Pia Leira,,,5,hace una semana,Nadie sebastian,5,5,4,
jonatan lei,,,5,hace una semana,"Sea una pizza de parado al paso o una mesa de 15 con familia y amigos, siempre Güerrin.
Recomendaciones: muzzarella o fugazeta rellena con jamón y queso",5,5,4,
S ssilvapohl,,,5,hace una semana,La atención de Erwin 10 puntos!,5,5,5,
Martina Silva,,,5,hace una semana,Gracias Gonzalo y Claudio por la atención!,5,5,5,
Alejandra Paola Villabon Alvarez,,,5,hace una semana,Excelente todo!!! en especial Claudia y Gonzalo,5,5,5,
Ali Jaramillo,,,5,hace una semana,Muy juen servicio Erwin y Aldana,5,5,5,
Mafi Nose,,,5,hace una semana,Milagros y Dani súper atentos . Excelente servicio,5,5,5,
Lorenzo Tognarelli,,,5,hace una semana,Muy buena la atención de daniel,5,5,5,
Laureano Trivisonno,,,5,hace una semana,Recepcionista Milagros y mesero Agustín muy buenos,5,5,5,
Gily Sueldo,,,5,hace una semana,La atencion de Milagros y Agustin muy buena.,5,5,4,
Maria Fernanda Devincenzi,,,5,hace una semana,Milagros recepcionista y Agustín mozo unos lujos,5,4,5,
Juan Quiroz,,,5,hace una semana,Gabriel y Antonella nos atendieron muy bien!,5,5,5,
Mónica Quiroz,,,5,hace una semana,Muy rico,5,1,5,
Karol Hernandez,,,2,hace una semana,"Excelente lugar, me encanto gonzalo el mozo muy atento y claudia divina",5,5,4,
Cesar Toro,,,5,fecha de edición: hace una semana,"La mejor pizzería del mundo, y los mozos son un espectáculo! Honores especiales para Nacho!",5,4,5,
Belén Fornés,,,5,hace una semana,"Hoy nos atendió nacho, un crack, idolo, master, máquina, mejor mozo de guerrin, en pocas palabras elijan a nacho",2,5,5,
Agustin Caisso,,,5,hace una semana,gonzalo y claudia,5,5,5,
Denis Escudeiro,,,5,hace una semana,Mucho ruido mucha gente y la pizza rica,4,5,5,
Lucía Diez,,,5,hace una semana,Exquisita pizza abundante mozzarella excelente atencion,5,5,5,
David Herrera,,,2,hace una semana,La pizza mas famosa de Buenos Aires. Y con razón. Arte en masa.,5,5,5,
866Apart,,,5,hace una semana,Sólo bienn ...,5,5,5,
Ivan Leuze,,,5,hace una semana,"Icónico de Buenos aires, pizzas grande y chicas Pero seamos sinceros la chica basta para dos personas, ambiente cálido, pizzas de muy buen gusto, nada más que decir...",5,5,4,
hernan fons,,,5,hace una semana,"La pizza estuvo excelente, algo lento el servicio, poco espacio. Recomendable el tiramisú y el mousse de chocolate.",5,5,5,
LUCIANO,,,5,fecha de edición: hace una semana,Patio napolitano 🙌🙌,5,5,4,
Oscar Cuasapaz,,,5,hace una semana,"La pizza perfecta de buenos aires la atencion muy buena la calidad de los productos fenomenal un clasico de buenos aires para no perderselo nunca
Agradecemos a Isaias py al equipo de recepción por su buena atención",5,5,5,
Maciej Winiarz,,,5,hace una semana,"Cómo siempre es un clásico, aunque la masa vino un poco cruda, seguramente por la cantidad q sacan....el lugar repleto ruidoso y caótico...el servicio medio raro...el mozo se equivocaba de mesa y no lo culpo realmente era una aglomeración de personas.",5,5,5,
Evangelina Dorrego,,,5,hace una semana,Estuvimos en el patio. Excelente servicio,5,5,4,
Luis Mendoza,,,5,hace una semana,"Tremenda experiencia, muy lindo el patio",5,4,4,
Gonzalo Cuevas,,,5,fecha de edición: hace una semana,Fuimos al patio napolitano y la atención fue de 10. La comida como siempre es excelente y los tiempos de espera fueron muy reducidos.,5,5,5,
azul burrutto,,,4,hace una semana,Excelente todo! Pero la pizza de fugazzeta rellena es lo más de los más!!!,5,5,4,
Selena Bustos,,,5,hace una semana,"Es muy rico. Tienen cientos de variedades de pizzas. Tienen muchos salones y hay un horno que no sé apaga hace muchos años. El servicio muy bueno también. Solo que está un poco repleto siempre, es lógico por lo bueno que es.",3,3,5,
Estela C,,,5,hace una semana,"La mejor pizza que probé fue la super Güerrín, pero luego volví y el sabor era muy diferente. La atención regular.",5,5,5,
Daniel Arias,,,5,hace una semana,Un lujo siempre!!! Para obligada cuando tenemos que ir al centro a hacer algún trámite!! Riquísima la pizza y la atención siempre genial! Súper atentos! Gracias!!,5,5,5,
Whitney Silva,,,5,hace una semana,Enorme y hermoso lugar! Super interesante y riquísimas pizzas. Comimos en el patio napolitano y nos encantó!,3,5,2,
Miguel Danna,,,3,fecha de edición: hace una semana,"Muy buena pizza, y muy buena atención. No falla.",5,2,5,
Adrian Carp,,,5,hace una semana,Riquísimo!! Lo único es q hacía calor en ambiente,5,5,5,
Fernando Gekdyszman,,,4,hace una semana,¡Pizza espectacular!,5,5,3,
Adir Freitas Junior.,,,4,hace una semana,Pedimos pizza por pociones para servirnos en la mesa y estaba tibia. Resto bien,3,3,4,
Claudia Yaneth Martínez Mina,,,5,hace una semana,Las mejores pizzas,5,5,5,
Agustin Navarta,,,1,hace una semana,"Excelente servicio. Excelente atención (Nadia y Sebastián). Comida, un manjar. Muy recomendable!",5,5,5,
