Nombre,Número de reseñas,Número de fotos,Puntuación,Fecha,Comentario,Comida,Servicio,Ambiente,Platos recomendados
Danaé Yarade,,,5,17/02/2026,"Muy buena la pizza, valió la pena el rato de espera, le pediría más amabilidad a los mozos",5,5,4,
Ana Takahashi,,,5,17/02/2026,Muy rica la comida y la atención,5,5,5,
Enrique Ferré,,,4,17/02/2026,"Es un lugar bien regular.
Icónico para conocer y ya.
Pero no son las mejores pizzas de la ciudad.",5,5,5,
isis pertusati,,,5,17/02/2026,Excelente lugar,5,5,4,
Sabrina Trichos,,,5,17/02/2026,"Muy rica comida, mala atención.",5,4,5,
alonzo carmona,,,5,17/02/2026,Excelente las pizzas 10/10,5,5,5,
Fiorella Mayorga,,,5,17/02/2026,la han cagado.,5,3,5,
Sara Niño,,,5,17/02/2026,Un afano. 38000 una fugazzeta y ya es la segunda vez que viene la masa quemada y fría. Ya no es como antes. No vuelvo mas,5,5,5,
Joana Pintas,,,5,17/02/2026,"No es una atracción turística en la ciudad por casualidad; es una auténtica experiencia gastronómica argentina. La pizza es argentina. Muchos ingredientes y una buena masa, más bien gruesa, pero le ponen muchísimos ingredientes. El servicio fue excelente.",5,5,3,
Juliana Martinez Palacios,,,5,17/02/2026,"Excelente restauran , y las pizzas para mi muy buenas .",3,5,5,
Carmen Cilento,,,5,17/02/2026,Riquísimas esas pizzas! Excelente atención! 🎉,5,5,5,
Fernanda Gualandi,,,5,17/02/2026,"Todo lo que dicen de las pizzas de ahí le queda chico, un manjar!!!!! Un 10 es poco! La comida, el servicio, la rapidez la buena predisposición y la buena onda!!! Excelente!",5,4,5,
Celeste Salomon,,,5,17/02/2026,Salir del teatro y poder entrar...que placer!!,5,5,5,
María Trinidad González Cammuso,,,5,17/02/2026,Muy rica la comida y buena atención por parte de todo el personal,5,5,5,
Martin Puch,,,5,17/02/2026,"Antonella una genia y los chicos genial, da gusto venir",5,5,5,
María Belén Tasende,,,5,17/02/2026,"Nacho y paola unos genios!!! La pizza riquísima. Pero mi mama se quejo que tenia poca masa. Vino finita. Igual se la comió igual jajajajaj
Nos íbamos a llevar para el desayuno de mañana pero no nos alcanzó. La llevamos puesta. Nos la comimos toda jajajaajjajajaajajjajajaaj",4,5,5,
Angello Bertini,,,5,17/02/2026,Muy buena la atención como siempre! Gracias Ivana y Beto 👌👌👌,5,5,5,
Valentina Alfonso,,,5,17/02/2026,"Un lujo todo desde la comida hasta la atención y la rapidez, ivana y beto unos genios",5,5,4,
Khalid Al-Ghanim,,,5,17/02/2026,Ernesto y Antonella,5,5,5,
Clau Jor,,,5,17/02/2026,Todo espectacular. Nadia una genia!,5,5,5,
Nigel Wright,,,5,17/02/2026,"Muy amables, Nadia, Claudia y Brian",5,5,5,
Flor Rubio,,,5,17/02/2026,Lejos la mejor de todas,5,4,5,
Malu Xavier,,,5,17/02/2026,"Ivana, Ariel y Paola son lo mas!! Ello estuvieron atentos a cada detalle en hicieron de nuestra cena una grata experiencia!",5,5,5,
Florencia,,,5,17/02/2026,"Ivana y Ariel son 2 cracks, excelente servicio, la comida espectacular y son cracks",5,5,5,
Kevin Villacis,,,1,17/02/2026,Gabriel y Antonella,2,4,5,
Kerem Düzgün,,,5,17/02/2026,"Nadia, Sebastián y Claudia fueron muy atentos.",5,5,5,
Daiana Melito,,,5,17/02/2026,"Muy bueno todo, sobre todo la atencion de mariano y claudia",5,5,5,
Ro Rivadero,,,5,17/02/2026,"Gabriel y Antonella
Un mil en la atención",5,5,5,
Santiago Herrera Acosta,,,5,17/02/2026,"Nos encantó, Nadia, Sebastião y Cláudia nos atendieron de maravilla ❤️",4,5,5,
Pablo Bonuccelli,,,5,17/02/2026,"Muy buena experiencia. Excelente servicio y atención de Claudia, Nadia y Brian.",5,5,5,
Santiago Andrada,,,5,17/02/2026,"Claudia, Nadia y Brian son los mejores mozos de todo guerrin, tipazos totales",5,5,2,
ailen cubillan,,,4,17/02/2026,"Todo impecable! Gracias Brian, Nadia y Claudia x sus servicios!",5,4,1,
Andre Ramos,,,4,17/02/2026,Gabriel y Antonella un plus de Guerrin!! Un placer como nos han atendido!! Muchísimas graciassss!,5,5,5,
Jorge Andres Rodriguez Duarte,,,4,17/02/2026,"claudia,nadia y braian estuvieron excelentes en el servicio de esta noche y todo super rico",5,2,5,
Lucila Corts,,,5,17/02/2026,"Es excelente el lugar , la  pizza y la atención gracias gonzalo, Nadia y Claudia ., por su excelente atención",5,5,5,
Hugo Oliveira,,,4,17/02/2026,"La mejore pizza del mondo hoy nos atendió, Gonzalo Nadia y Claudia e alenté servicio muchas gracias",5,5,5,
Ludmila Pello,,,5,17/02/2026,Ivana y erwin nos atendieron perfecto,5,5,3,
Emi Dell'Orsi,,,5,17/02/2026,Ivana y Erguin la verdad que un servicio excelente,2,5,5,
Valeria Gramajo,,,5,17/02/2026,Una Genia Nadia que nos ubico rapidisimo,5,5,4,
Carla Ratto,,,5,17/02/2026,"Algo de calor
Tardo bastante la bebida",5,2,5,
Lisandroj Jofre,,,5,17/02/2026,Nadie sebastian,5,5,5,
Adrian Aranguren,,,5,17/02/2026,"Sea una pizza de parado al paso o una mesa de 15 con familia y amigos, siempre Güerrin.
Recomendaciones: muzzarella o fugazeta rellena con jamón y queso",5,5,2,
Macarena Chasarreta,,,5,17/02/2026,La atención de Erwin 10 puntos!,5,5,5,
Carla Lucía Garachena,,,5,17/02/2026,Gracias Gonzalo y Claudio por la atención!,5,5,4,
jhon murillo,,,5,17/02/2026,Excelente todo!!! en especial Claudia y Gonzalo,5,4,1,
R F,,,5,17/02/2026,Muy juen servicio Erwin y Aldana,4,5,5,
C. Cecche,,,5,17/02/2026,Milagros y Dani súper atentos . Excelente servicio,5,5,5,
Claudio Dulcich,,,5,17/02/2026,Muy buena la atención de daniel,5,5,5,
miguel bernat,,,5,17/02/2026,Recepcionista Milagros y mesero Agustín muy buenos,5,5,5,
Luis Romero,,,5,17/02/2026,La atencion de Milagros y Agustin muy buena.,5,5,5,
Nico R,,,5,17/02/2026,Milagros recepcionista y Agustín mozo unos lujos,4,5,5,
Larissa Melo,,,5,17/02/2026,Gabriel y Antonella nos atendieron muy bien!,3,5,5,
Leonardo Gomes,,,5,17/02/2026,Muy rico,5,5,5,
Karina Alonso,,,5,17/02/2026,"Excelente lugar, me encanto gonzalo el mozo muy atento y claudia divina",5,5,5,
Eduardo,,,5,17/02/2026,"La mejor pizzería del mundo, y los mozos son un espectáculo! Honores especiales para Nacho!",5,4,5,
pablo Alberto sequino,,,3,17/02/2026,"Hoy nos atendió nacho, un crack, idolo, master, máquina, mejor mozo de guerrin, en pocas palabras elijan a nacho",5,5,5,
Martin Piattoni,,,5,17/02/2026,gonzalo y claudia,5,5,5,
Marta Bachor,,,5,17/02/2026,Mucho ruido mucha gente y la pizza rica,5,5,5,
Juan José Mancini,,,5,17/02/2026,Exquisita pizza abundante mozzarella excelente atencion,5,5,5,
Camila Telechea,,,5,17/02/2026,La pizza mas famosa de Buenos Aires. Y con razón. Arte en masa.,5,5,5,
Ani,,,2,17/02/2026,Sólo bienn ...,5,5,5,
Ezequiel Gelabert,,,5,17/02/2026,"Icónico de Buenos aires, pizzas grande y chicas Pero seamos sinceros la chica basta para dos personas, ambiente cálido, pizzas de muy buen gusto, nada más que decir...",5,5,5,
Ariel Martinez,,,5,17/02/2026,"La pizza estuvo excelente, algo lento el servicio, poco espacio. Recomendable el tiramisú y el mousse de chocolate.",5,5,5,
walter agorreca,,,5,17/02/2026,Patio napolitano 🙌🙌,5,5,5,
Gabriel Alonso Quesada López,,,5,17/02/2026,"La pizza perfecta de buenos aires la atencion muy buena la calidad de los productos fenomenal un clasico de buenos aires para no perderselo nunca
Agradecemos a Isaias py al equipo de recepción por su buena atención",5,5,5,
Esteban Riche,,,5,17/02/2026,"Cómo siempre es un clásico, aunque la masa vino un poco cruda, seguramente por la cantidad q sacan....el lugar repleto ruidoso y caótico...el servicio medio raro...el mozo se equivocaba de mesa y no lo culpo realmente era una aglomeración de personas.",5,5,5,
Ana Paula Alegria Belaunde,,,5,17/02/2026,Estuvimos en el patio. Excelente servicio,5,5,5,
Carlos Libisch,,,5,17/02/2026,"Tremenda experiencia, muy lindo el patio",5,5,2,
Nadia Mateo,,,5,17/02/2026,Fuimos al patio napolitano y la atención fue de 10. La comida como siempre es excelente y los tiempos de espera fueron muy reducidos.,5,5,5,
Sil Poli,,,4,17/02/2026,Excelente todo! Pero la pizza de fugazzeta rellena es lo más de los más!!!,5,5,5,
Shera Espacio,,,5,17/02/2026,"Es muy rico. Tienen cientos de variedades de pizzas. Tienen muchos salones y hay un horno que no sé apaga hace muchos años. El servicio muy bueno también. Solo que está un poco repleto siempre, es lógico por lo bueno que es.",5,2,3,
Juan Cruz,,,5,17/02/2026,"La mejor pizza que probé fue la super Güerrín, pero luego volví y el sabor era muy diferente. La atención regular.",5,5,5,
Sol Fernandez,,,5,17/02/2026,Un lujo siempre!!! Para obligada cuando tenemos que ir al centro a hacer algún trámite!! Riquísima la pizza y la atención siempre genial! Súper atentos! Gracias!!,5,5,5,
Mica Orfali,,,5,17/02/2026,Enorme y hermoso lugar! Super interesante y riquísimas pizzas. Comimos en el patio napolitano y nos encantó!,5,4,5,
Maria Castañares,,,5,17/02/2026,"Muy buena pizza, y muy buena atención. No falla.",2,5,5,
Ada Gomez,,,5,17/02/2026,Riquísimo!! Lo único es q hacía calor en ambiente,5,5,5,
Daiana Villagra,,,5,17/02/2026,¡Pizza espectacular!,5,4,5,
Emanuel Monzón,,,5,17/02/2026,Pedimos pizza por pociones para servirnos en la mesa y estaba tibia. Resto bien,5,5,5,
Andrea Lazzarini,,,5,17/02/2026,Las mejores pizzas,5,5,5,
Luciano Sanjorge,,,5,17/02/2026,"Excelente servicio. Excelente atención (Nadia y Sebastián). Comida, un manjar. Muy recomendable!",1,5,5,
Nieves Pastor,,,5,17/02/2026,Un poco de demora en la entrega del pedido...muy buena atención de gaby y milagros,5,5,5,
maximiliano czckil,,,5,17/02/2026,Elijo creer que se les rompió el sistema de extracción. Nos sentamos en el primer piso. No se si lavar la ropa o tirarla directamente. Ya cuando llegamos se notaba la neblina en el salon. El servicio no solo se trata de la piza que venden que por cierto es muy buena. De todas formas no volvería..,5,5,5,
Sebastian Kikuchi,,,5,17/02/2026,Gracias Fede y Claudia!,5,5,5,
Adara Pino,,,5,17/02/2026,Antonela y morales muy buena atención.,5,5,4,
Dai Moreno Umpierrez,,,5,17/02/2026,Muy deliciosa la pizza y la atención de Daniel fue muy amable,5,3,1,
Nicotigre75 Zenobio,,,5,17/02/2026,Muy buena atención de nadia y Daniel pacheco,5,5,4,
Lomónaco Agostina Magalí,,,5,17/02/2026,Excelente todo. Gonzalo y Antonela un lujo. Hasta la próxima.,5,5,4,
Yohana Palacios,,,5,17/02/2026,"Excelente el mozo Daniel. Muy amable y atento. Muy recomendables las pizzas, vale la pena",5,5,5,
Antonino Garcia,,,5,17/02/2026,Excelente la pizza! Muy buena la atención de Franco y Nadia!!!,5,2,1,
Miguel Vila Bolant,,,5,17/02/2026,Gonzalo y Antonella,5,5,4,
Aline Moraes,,,4,17/02/2026,Excelente atención de Sebastián y las chicas Ivana y Trinidad unas genias🫶🏻,5,4,5,
kiara garazi,,,5,17/02/2026,"Muy rico todo, excelente atención de Ivana, Trinidad y Sebastián",5,5,5,
Martin Becker,,,5,17/02/2026,antonella y Nico de Lima,3,1,5,
Martin D'Amato,,,5,17/02/2026,"Excelente atención, Gracias Ivana, trinidad y sebastian🩶",5,3,5,
Mariana Bravo Groppo,,,4,17/02/2026,"⭐️⭐️⭐️⭐️⭐️
La mejor experiencia pizzera de mi vida.

Entramos a este templo del sabor y desde el primer segundo supe que algo extraordinario iba a pasar. Trinidad, la anfitriona, nos recibió como si fuésemos celebridades de Hollywood mezcladas con próceres nacionales. Nos dijo “bienvenidos” y te juro que el aire cambió de densidad. Había magia, había aroma a masa recién hecha, había destino.

Y después apareció él: Daniel P.. No un mozo. No. Un poeta del servicio, un maestro de ceremonias gastronómicas. Cada vez que traía un plato, parecía que la pizza descendía del cielo escoltada por coros de ángeles napolitanos.

Pedimos la muzzarella y, cuando la probé, se me humedecieron los ojos. No sabía si llorar, reír o pedirle matrimonio al queso. La masa, crocante y suave al mismo tiempo, como una contradicción divina. La salsa, un manifiesto de tomate. El orégano, el perfume de los dioses.

Trinidad pasó a preguntarnos si estaba todo bien y casi le digo: “No, Trinidad, no está todo bien… está PERFECTO”. Daniel P. volvió con una sonrisa que podría haber terminado la Tercera Guerra Mundial antes de empezar.

Salimos flotando, envueltos en gratitud y mozzarella. Si pudiera, le pondría seis estrellas. Pero Google no me deja.

Conclusión:
Si no fuiste, no conocés la felicidad.
Gracias, Trinidad. Gracias, Daniel P. Gracias, pizza. 🇦🇷🍕✨",5,5,5,
norant lovera,,,5,17/02/2026,Espectacular y la atención de Ivanna y Sebastián impecable,5,5,5,
Flor Penido,,,5,17/02/2026,Un capo fede y claudia !!!! Súper atentos,2,5,5,
German Lucio Vega,,,5,17/02/2026,Muy buena atención de Franco y Nadia!!,4,5,5,
Sebastian Sesar,,,5,17/02/2026,antonella y nico de lima,5,5,5,
Javier Zanoni,,,5,17/02/2026,Crack Nadia y  Franco ✨✨,5,5,5,
Agostina Paez,,,5,17/02/2026,Gracias por la Atención de Antonella y Morales,5,5,5,
Alan Nicolas Estancovich,,,5,17/02/2026,Franco y Trinidad nos atendieron extraordinariamente. En cuanto a la comida ya acostumbrados a esta calidad,5,5,3,
Cecilia andrada,,,5,17/02/2026,"Hermoso todo. El mozo franco trinidad un capo, siempre muy pendiente y buena onda",5,5,4,
El Faro Bodas,,,5,17/02/2026,"Muy linda experiencia, Nadia y Agustin super respetuosos y unos capos! Mejoraron la experiencia",5,5,5,
Nanu,,,5,17/02/2026,Excelente atención de Daniel Pacheco y Trinidad! Muy rico todo!,5,5,4,
Carola Hilich,,,5,17/02/2026,Excelente atencion de Antonella y Lautaro. El mejor moscato fresco de Buenos Aires.,5,5,5,
Julian Arias Andrada,,,5,17/02/2026,"Excelente Atención y servicio, las pizzas exquisitas!
Gracias a Antonella y Gonzalo!",5,5,5,
Enrique Bernardou,,,5,17/02/2026,Muy bueni,5,5,5,
veronica cruz,,,5,17/02/2026,"Nos atendió Claudia en la entrada , una genia.",4,5,5,
Luka Rizzi,,,5,17/02/2026,Se le cayó la birra sobre la pizza a un amigo y aun asi seguian estando ricas. Buen lugar,5,5,5,
Cinthia Manosalva,,,5,17/02/2026,Excelente servicio como siempre. Las mejores pizzas. El flan exquisito. Gracias Gonzalo y Antonella por la atención!,5,5,5,
Nadia Manosalva,,,5,17/02/2026,"Trinidad y Nacho con atendieron excelente.
Mil gracias por su servicio y hospitalidad",5,5,5,
Juan Martín Fenochietto,,,5,17/02/2026,"Excelente la atención de Trinidad y Nacho, es un lugar imperdible!!",5,5,5,
Toni Caceres,,,5,17/02/2026,Muy buen lugar,5,5,5,
Rebecca Diaz,,,5,17/02/2026,Simplemente deliciosa!,5,5,5,
Mauricio Lopez,,,5,17/02/2026,Gonzalo y Antonella,5,5,5,
Zulma Beatriz Fernández Caballero,,,5,17/02/2026,Un lugar lleno de gente. La pizza es muy popular entre los lugareños. Muy sabrosa. Un poco cara.,5,5,5,
Liz Ramirez,,,5,17/02/2026,La de muzza es un must,5,5,5,
Guillermo Javier ruiz diaz,,,4,17/02/2026,"La experiencia fue muy buena, especialmente el servicio del personal.",5,5,5,
Miguel Acosta,,,5,17/02/2026,"Excelente en todo aspecto. Lo único negativo es la espera; ir tranquilo y con paciencia, especialmente yendo viernes o fin de semana.
Una vez que te dan tu mesa, es una gloria. Te traen todo enseguida y con la mejor onda.
La pizza es estilo argentina, a la piedra. La masa es suave y deliciosa. El queso, las salsas, todos los ingredientes son frescos y de primera calidad.
La variedad de sabores es enorme. Eso sí, no lo consulté porque éramos un grupo grande, pero creo que no se puede pedir por porción. Probablemente acepten hacer una pizza con una mitad de un sabor y otra de otro, eso sí. Pero es un detalle muy menor.
La jarra de cerveza Heineken es un complemento ideal, aunque hay tragos y postres también que se veían muy bien.
Siempre es un plan excelente si andan por la zona, súper recomendable.",5,5,5,
JAZMIN MAGALY VILLALBA FRETES,,,5,17/02/2026,No atienden rápido. No es para un almuerzo rápido. Después de cuarenta minutos de espera y sigue sin llegar una simple pizza de mozzarella chica. Y el lugar no estaba con mucha gente. No sé de la calidad de la pizza porque nunca la trajeron.,5,5,4,
Eduardo Alonso,,,5,17/02/2026,Nos atendieron Trinidad y Franco. Muy buen servicio.,5,5,5,
CAMILA TERESITA ARECO ORTEGA,,,5,17/02/2026,Gran pizza ! Ultimamate un poco cara,5,5,5,
Ángel Articanaba,,,5,17/02/2026,"Excelente servicio, excelente comida y muy bonito lugar!",5,5,5,
Camila Locatelli,,,5,17/02/2026,Excelente todo!! Lautaro y Aldana son geniales,5,5,4,
Luis Quijada,,,3,17/02/2026,"El restaurante es muy bonito y la comida excelente.

Lima y Alana nos atendieron de maravilla.

Sin duda volveremos.",5,5,5,
Heidy Tenecela,,,5,17/02/2026,"Me pedi dos porciones de muzza y al irme empecé con vómitos, cólicos y diarrea. No entiendo por qué la venden tantl",5,5,5,
María José Enamorado,,,5,17/02/2026,muy lindo y rico,5,5,5,
Trinidad Aquino,,,5,17/02/2026,"Buena comida, ambiente agradable.",5,4,4,
Sol Moreno,,,5,17/02/2026,"Atención no es mas la calidad de Guerrin.Ahora pertenece a la cadena de Kentucky, masa quemada ,poca salsa sin gusto, poca muzzarella sin gusto y precio abusivo .No se dejen engañar por las calificaciones, son pura mentira, lo mismo que la publicidad que vean.ES KENTUCKY  NO GUERRIN NUEVA CALIFICACIÓN  OCTUBRE 30 DE 2025 .Me da la impresión que el comentario del Sr.Asturias Calderón es publicado por alguien interesado en dejar una opinión favorable, sumado al aumento de publicidad por muchos canales que hace la empresa, algo que nunca necesitaron ,debe estar motivado por haber perdido mucha clientela fiel. Sigo insistiendo NO ES MAS GERRIN ES KENTUCKY",5,5,5,
Alberto Fernández,,,5,17/02/2026,"Muy buena pizza, excelente servicio.",5,5,5,
sergio femenia,,,5,17/02/2026,La mejor piza que probé en mi estadía en bs as.,5,5,5,
Matias Bazan,,,5,17/02/2026,Un lujo! 🙌,4,5,5,
Erica M.,,,5,17/02/2026,"Excelente la fugazzeta rellena con queso, recimendadisimo",5,5,5,
Rai Bertotto,,,5,17/02/2026,Excelente servicio,5,5,4,
Bruno Guedes,,,5,17/02/2026,"Exacelente! El servicio, la comida y el lugar, me encantó!",5,5,4,
EILIN GRANADOS,,,5,17/02/2026,samantha y lucas unos cracks,5,5,5,
DANIELA HERNANDEZ,,,5,17/02/2026,"Muy buena atención, las pizzas un 10/10, buenas porciones y no esperamos tanto a pesar que estaba llenisimo. Al ser dos personas no esperamos para entrar, nos ubicaron rápido y nos atendieron en el momento!",5,5,5,
María Costilla,,,5,17/02/2026,"Un poco sobrevalorado, pero no deja de ser un buen producto",5,5,5,
Adolfina Lopez Fernandez,,,5,17/02/2026,Buenas pizzas de paso,5,5,5,
Pamela Núñez,,,5,17/02/2026,"Porciones enormes, definitivamente pidan una pizza pequeña para dos personas. El queso podría ser de mejor calidad, pero por lo demás estaba deliciosa.",5,5,5,
ADRIANA RAMOS,,,5,17/02/2026,"Excelente servicio y excelente pizza, lo único que estos últimos años han cambiado el queso !! Clásico para ir con amigos o familia",5,5,5,
Peter Berends,,,2,17/02/2026,Peleando la punta en el top 3 de pizzerías argentinas.,5,5,5,
Cristian,,,5,17/02/2026,"Hicimos cola para comer de pie (en la barra), la cola para comer en las mesas era larguísima... Suele estar lleno porque la pizza está muy buena y tiene un precio razonable.",5,5,4,
Mario Castaneda,,,5,17/02/2026,"Muy bueno, nos atendio leandro un capo",5,5,5,
Gonzalo Ortiz Lenardon,,,5,17/02/2026,"Nadia rápida y eficiente, Beto muy buena onda pero no anota los pedidos y por ahí se le olvidan",5,5,5,
Alejandro Vazzoler,,,5,17/02/2026,Un excelente servicio por parte de Nadia la recepcionista y Beto nuestro mozo. Unos genios. Gracias❤️,5,4,5,
Dimas Espinosa,,,4,17/02/2026,"Excelente NADIA.
Beto medio pelo.",5,5,4,
Viviana Llopis,,,5,17/02/2026,Nadia y Beto unos genios,5,1,5,
j giobellina,,,5,17/02/2026,Excelente todo.,5,5,5,
Jacinto Tiburcio,,,5,17/02/2026,"Muy ricas pizzas y excelente y rápida atencion
Leandro y Antonella",5,4,5,
Julian Höglinger,,,5,17/02/2026,Antonella,5,5,5,
David Fernandez,,,5,17/02/2026,"Antonella reina, majísima",2,5,5,
Emanuel H. Torres Urbina,,,5,17/02/2026,"Antonella, muy amable y profesional. Volveria por Anto, ole",5,5,5,
Luciano Aban,,,5,17/02/2026,"Nos atendieron Nadia y Esteban, excelente atención y la comida un 10!",4,5,5,
Luis D'Mayo,,,3,17/02/2026,"Vinimos con amigas después del teatro. Espectacular como siempre, el mozo Sebastián un genio!!!",5,5,4,
Adriana Gabriela Ríos,,,5,17/02/2026,"El servicio fue genial, todo llegó rapidisimo y en re buen estado. Era la primera vez que venía y los sabores la rompieron toda. Nadia y Nicolas fueron super atentos!!",5,5,5,
Camila,,,3,17/02/2026,"Fea pizza cruda, pura propaganda",5,5,4,
Barbara De Luca,,,5,17/02/2026,Exelente la atencion  de Franco y Antonella,5,5,5,
Jorge Gabriel Fojgiel,,,5,17/02/2026,Franco y Antonela excelentes,5,5,5,
Sebastian Chimbo,,,5,17/02/2026,"Pidan por Antonella y Daniel, increíble servicio.",5,5,4,
virginia Chirinos,,,5,17/02/2026,Nos atendieron Gabriel y Antonella y fueron un amor,5,5,4,
Zolmaira Lopez,,,5,17/02/2026,"Tuve una experiencia excelente en el restaurante, en gran parte gracias a Levi y Trinidad. Ambos fueron increíblemente atentos, simpáticos y profesionales. Se notaba que disfrutaban de su trabajo y lograron que toda la cena fuese aún mejor con su buena onda y predisposición. ¡Da gusto encontrar gente así! Sin duda volveré, y ojalá me atiendan ellos de nuevo.",5,5,5,
Sergio,,,5,17/02/2026,"Daniel el mozo muy atento, el ambiente muy lindo, la comida llego re rapido.",5,4,4,
Eduardo Letelier,,,5,17/02/2026,"Lugar diva, Daniel y Antonella son estrellas.",5,5,5,
Sofu Sepúlveda,,,5,17/02/2026,"Trinidad la mejor de todo Guerrín, volvería una y mil veces a comer la mejor pizza de Buenos Aires",5,5,5,
Victor Morales,,,5,17/02/2026,"Muy buen servicio de Trinidad y Levi, vendremos de nuevo",5,3,5,
José Parra,,,5,17/02/2026,Espectacular la comida y la atención,3,5,2,
Diego Antonio Rodríguez,,,4,17/02/2026,"Trinidad fue la alegría de nuestra cena, y después la comida",5,5,5,
Nubia Chaparro,,,5,17/02/2026,"Claudia y Morales gran atención. Levi y Trinidad nos atendieron perfectamente. Comida muy buena y abundante, ambientazo. La Moderna muy recomendada y la de huevo riquisimo.",5,5,5,
Laura Diez Lareo,,,4,17/02/2026,"Gran lugar, muy amable la atencion de Antonella y Daniel, tambien muy buena muzza",3,2,3,
John,,,2,17/02/2026,Excelente de rica y de muy buena atención del mozo Daniel y Antonella de recepción! Muy buena onda!! 100 % recomendable,5,5,4,
Yris Brito,,,5,17/02/2026,Excelentes Nadia y Chili!,5,5,5,
Nicolas Esteche,,,5,17/02/2026,"La experiencia de visitar el Guerrin estuvo 10 de 10, comida de primera y servicio A1, Milagros y Daniel se encargaron de una atención personalizada de inicio a fin,  muy identificados con la marca, recomiendo al 100%!!",5,3,5,
Diana Carrasco,,,5,17/02/2026,"Cristian el mozo un genio!!! Muy buena comida y atención, clásico porteño🐄🌺
Trinidad y Lautaro también, clásico bonaerense 10/10",3,5,5,
Hernan Betbede “Picu”,,,5,17/02/2026,"lautato y trinidad unos genios, muy rico todo",5,5,2,
Joane Sarasola,,,5,17/02/2026,Muy rico todo!!! Y la atención excelente del mesero y recepción.,5,5,5,
Pilar Burguete,,,5,17/02/2026,"Un excelente lugar muy recomendable, rápido, rico y agradable",4,5,5,
Daniela Figueredo,,,5,17/02/2026,"Siempre excelente el servicio, como cada vez que vengo desde la recepción por Trinidad como por el mozo Ariel.",5,2,5,
Santiago Rojas,,,5,17/02/2026,"Comida 10/10. La sangría riquísima, recomiendo pedirla si les gusta los tragos dulces.
Milagros en la recepción muy atenta. Nico el mozo muy amable al igual que uno de los encargados.
El espacio para pasar quizás es un poco reducido pero se arregla.",5,5,5,
Ana María León Bermúdez,,,5,17/02/2026,Trinidad y Ariel muy amables y atentos. Su atención 10/10,5,5,4,
Oscar Colmenares,,,5,17/02/2026,Muy rica la comida,5,5,5,
el terre,,,5,17/02/2026,Excelente servicio con Trinidad y Erwin 👍🏻,2,5,5,
Maria Pia Leira,,,5,17/02/2026,Excelente.,5,4,5,
jonatan lei,,,5,17/02/2026,"Nos sentamos en el salón Napolitano. Gran ambiente, similar al tío tomate en barrio Italia Chile.
Nos atendió Esteban, un crack. 👍",5,5,4,
S ssilvapohl,,,5,17/02/2026,"Excelente, la espera definitivamente valio la pena mas cuando probamos la fugazzeta. Vamos por 90años mas.",5,5,5,
Martina Silva,,,5,17/02/2026,Excelente atención...como siempre unos genios trinidad y nicolas,5,5,5,
Alejandra Paola Villabon Alvarez,,,5,17/02/2026,Excelente atención dd Nicolas y Trinidad .,4,5,3,
Ali Jaramillo,,,5,17/02/2026,Excelente atención de Nicolás y trinidad,5,5,5,
Mafi Nose,,,5,17/02/2026,"Nadie y Esteban, agradecer su atención! Excelente lugar",5,5,5,
Lorenzo Tognarelli,,,5,17/02/2026,Muy buena atencion por parte de Levi y Trinidad!,5,4,5,
Laureano Trivisonno,,,5,17/02/2026,Ame la experiencia. Ame la atención de Trinidad y Levi,5,5,5,
Gily Sueldo,,,5,17/02/2026,Muy buena atención de Trinidad y Beto,5,5,5,
Maria Fernanda Devincenzi,,,5,17/02/2026,Trinidad y beto,5,5,5,
Juan Quiroz,,,5,17/02/2026,Me atendió el mozo Beto. Excelente atención !! Y también la señorita Trinidad,5,5,5,
Mónica Quiroz,,,5,17/02/2026,"La pizza un espectáculo, la espera fue considerable pero comprensible dado el tipo de lugar y la atención de Cande y Leo, un lujo. La comida llegó rápido y a temperatura justa. Excelente cena :)
Y Ahora sumo a Gabriel (20/08), un capo el loco. Súper amable y atento. Y LA 4 QUESOS Por FAVOR QUÉ DELICIA, GRACIAS DIOS
Trinidad y Morales unos genios",5,5,5,
Karol Hernandez,,,2,17/02/2026,Excelente atencion de Antonella y Leandro!!,5,5,5,
Cesar Toro,,,5,17/02/2026,Excelente atención de GONZALO Y ANTONELLA....(la vimos una sola vez...trajo el cartóncito...UNA GENIA TOTAL...GRACIAS CHICOS..!!!,5,5,5,
Belén Fornés,,,5,17/02/2026,Antonella,5,5,5,
Agustin Caisso,,,5,17/02/2026,Atención bárbara por parte de Antonella y Leandro,5,5,5,
Denis Escudeiro,,,5,17/02/2026,Excelente servicio del mesero gonzalez ybla recepcionista antonela,5,5,5,
Lucía Diez,,,5,17/02/2026,"Buena atención y buen servicio, me encantó Gonzalo y antonella",5,5,5,
David Herrera,,,2,17/02/2026,"Muy rico todo, nos atendieron Gonzalo y Antonela.",5,5,3,
866Apart,,,5,17/02/2026,"Excelente servicio, comida, atención, todo…",5,5,5,
Ivan Leuze,,,5,17/02/2026,Francony trinidad muy amables y rapidos,5,5,5,
hernan fons,,,5,17/02/2026,Excelente la atención de Franco y Trini0dad,5,5,5,
LUCIANO,,,5,17/02/2026,Muy Franco y Trinidad,5,5,5,
Oscar Cuasapaz,,,5,17/02/2026,"Sin duda esta entre las mejores del país,de todas maneras cada cual tiene su gusto en pizzas 🍕.",5,5,5,
Maciej Winiarz,,,5,17/02/2026,"Excelente todo, en especial la atención de Franco y Trinidad.",5,5,4,
