Nombre,Número de reseñas,Número de fotos,Puntuación,Fecha,Comentario,Comida,Servicio,Ambiente,Platos recomendados
Micaela Del Campo,,,5,06/09/2025,Tremendo servicio! La mejor pizzza de buenos aires. Dani y Claudia unos genios! muy buena atención,5.0,5.0,5.0,
Alejo Franco Fusina,,,5,06/09/2025,"Es exepcional y reconfortante, Pizzería Güerrín.
Excelente atención y trabajo en equipo del grupo completo. Destaco la atención de Milagros, Claudio y Sebastían.
Espectacular las pizzas y postres.
Buen espacio y diseño del mismo.",5.0,5.0,5.0,
Isabela Kulcheski,,,5,07/08/2025,"Gisela y Marcos excelente atencion, muchissimas gracias por todo",5.0,5.0,5.0,
helena berrón,,,5,05/11/2025,"la logistica es increíble, la organización es barbara, mucha gente entra y sale, pero la atención de los mozos es rápida. los precios son razonables por el lugar y la pizza mantiene su calidad: es riquísima :) imprescindible visitar la pizzería en los viajes a CABA",5.0,5.0,5.0,
Julieta Touriño,,,3,05/11/2025,"Esta bueno para ir a conocer, dicen tener la mejor pizza del mundo peeeeero hay mejores.
Pedí una fugazza y medio que ratonearon la cebolla, o sea, si no le pones queso al menos se generoso con la cebolla. Y hablando de ratones, vimos pasar una rata por el pasillo mientras esperábamos para tomar nuestro lugar en el sector de atrás jajaj muy gracioso 😂
Más allá de eso, el servicio muy bueno y súper rápido.
Saludos ♥️",5.0,5.0,5.0,
Lilibeth nakary Mendez Jaimes,,,5,05/11/2025,"Excelente atención, desde la recepción (Marina) hasta el mozo (Agustín ). Todo muy rico en tiempo y forma .",5.0,5.0,3.0,
joel patri,,,5,06/11/2023,"Una de las mejores pizzerias de Buenos Aires. Para ir en pareja, con amigos o en familia. Muy concurridopero tiene bastante lugar por lo cual la rotacion de gente es constante. La pizza es muy rica y la atencion a pesar de la cantidad de gente que tiene cada mozo 0ara atender, es muy buena.",5.0,3.0,5.0,
Juan Pablo Bernardi,,,5,05/11/2025,"Excelente la atención de Lautaro, muy atento y servicial, la comida muy buena! Sin duda para recomendar, un ambiente para disfrutar con amigos o familia!",5.0,5.0,5.0,
Pablo Russo,,,4,05/11/2025,"Las pizzas son buenísimas ,el ambiente es muy bueno,lo complicado es que al haber tanta gente el servicio quizás no llegan a poder prestarre tanta atención éramos tres la mesa tenía dos platos y nos tomaron el pedido llegó la comida y seguien los dos platos para tres ..",3.0,5.0,2.0,
Loly Urbina,,,5,08/06/2025,"La atención de Ivan y Patricia fue excelente, vinimos a festejar los 97 años de mi abuela y la homenajearon con una banda de visitante ilustre y un libro. Muy lindo todo! Súper recomendable",5.0,5.0,5.0,
Inés Ayala Cabezas,,,5,08/07/2025,"Vinimos a festejar el cumpleaños de mi papá, era su primera vez en el lugar y lo disfruto mucho! La agradable atención de Cristian y Marina fue lo que más cautivó. Repetiremos próximamente✨",5.0,5.0,5.0,
Lara Kremer,,,5,05/11/2025,"Guerrin nunca falla! Lo remodelaron todo, el patio es espectacular. Gracias Gonzalo por la buena onda, súper atento! Volveremos",5.0,5.0,5.0,
Viviana Lineros,,,5,05/11/2025,"Excelente,una muy buena atención, nos atendió Alexis con muy buena onda...y las pizzas una delicia,somos de Las Heras Santa Cruz!!!!",5.0,5.0,5.0,
Daira Nonato Ortiz,,,4,10/12/2024,"Comentan que es uno de los lugares más recurrentes y de pizzas deliciosas.
Probé una porción de pizza especial, el sabor muuy bueno, sobre todo el quesitooo que tanto me encanta! 😍
En mi próx viaje a BsAs tendré que pedir una grande 😌",5.0,5.0,5.0,
Guillermo Ramos,,,5,08/06/2025,"Vinimos desde Misiones a probar las mejores pizzas, nos volvemos totalmente satisfechos, mucho más de lo que esperábamos! Excelente la atención de Claudia y Beto, unos genios, nos hicieron sentir en casa!! Excelente toda la variedad de pizzas, recomendable al 200%.",5.0,5.0,5.0,
Mariano Matias,,,5,06/11/2022,"Por más que haya mucha gente, te atienden rápido. Se comió muy rico y abundante. Con una sola pizza comen 4 tranquilamente. Y el postre una bomba, riquísimo y muy generoso. Lo compartimos y no lo pudimos terminar",5.0,5.0,5.0,
Rodrigo Cárdenas,,,5,06/11/2023,"La mejor pizza de Buenos Aires.
Cantidad, calidad, sabores. No voy a descubrir nada nuevo, pero realmente una experiencia a vivir en Buenos Aires.
Recomendación: Fugazzeta rellena.
Siempre hay fila para entrar pero vale la pena",5.0,5.0,4.0,
J NG,,,5,06/09/2025,"Desde que ingresas al local sientes el ambiente acogedor y tradicional de una pizzería argentina, la comida muy ricas, y la atención del personal increíblemente amables y serviciales sobre todo Janett desde la entrada y Brian que nos atendió ya en mesa. Buenazooo!",5.0,4.0,5.0,
Julio César Villegas-Pineda,,,5,10/12/2024,"Nico es extraordinario, siempre con una actitud excelente con los comensales, abrazo amigo. Y para redondear la experiencia la pizza es inigualable",5.0,5.0,5.0,
Daniel Pastorino,,,1,07/11/2019,"NO VAYAN!!!
Me llevó mi esposa muy ilusionada porque es un lugar histórico en Buenos Aires. El lugar estaba un poco lleno, pero el flujo de gente era constante. Pedimos mesa para dos y tuvimos que esperar mucho porque la mayoría de las mesas son de 4 o más. Igualmente esperamos porque un lugar histórico con tanta gente, de seguro la comida debería ser exquisita. Luego de unos 35 minutos logramos sentarnos.

Pedimos una porción de figaza, una de figaza con jamón y queso, dos porciones de faina y dos porciones de muzarella, acompañados por una Quilmes negra.
La comida fue cayendo de a poquito, primero una figaza y las dos muzarellas, al rato dos dos faina y ya casi al final la figaza de jamón y queso.
La muzarella realmente era un asco, no la terminamos de comer. Parecía las pizzas que venden en los supermercados (las malas, no las ricas), con ese queso barato que cuando se calienta se derrite y queda todo en granos separados de la grasa. Aparte tenía tanta grasa el queso que daba asco de mirarlo, y el gusto sabía igual. Debo decir que a mi esposa le gustó, así que el problema debo ser yo, que no me gusta el queso berreta.
Cuando llegó el faina, estaba helado, por lo que tuve que pedir al mozo que lo recalentara, a lo que me contestó: ‘Deberían haberme dicho antes, acá el faina se sirve frio’. No entiendo como un faina que sale del horno a 180 grados lo sirven frio, o lo meten en la heladera, o me están dando el faina hecho el día anterior! En ese caso no se por que demora 25 minutos en venir!! Al rato apareció el faina recalentado, obviamente no te ponen pimienta, y ya me dio pereza pedirle. Así que se imaginan, faina recalentado, duro y sin pimienta!! Éxito asegurado!!
Cuando estábamos por terminar, llegó mi figaza con jamón y queso! Estaba caliente por suerte! Aunque lamentablemente era con el mismo queso que usan para la muzarella! Incomible!!
Evidentemente el problema debo ser yo, porque realmente no entiendo como va tanta gente a ese lugar!
Te atienden mal, el mozo casi lo emitía palabras, la comida va toda lenta y a destiempo y encima el queso es de lo más berreta que he comido en mucho tiempo!!
El precio es barato, gastamos $600, asumo es por eso que va tanta gente!!
Lo que es seguro es que yo NO VOY A VOLVER!!!

PD: la muzarella parecía vomito!! Ver las fotos!!",4.0,5.0,4.0,
Lorena Guerra,,,5,05/11/2025,"Que puedo decir de este lugar que no sepan?! La atención dedicada, sobre todo el mozo Daniel, super atento y amable,  como todos. Las chicas divinas.
La pizza no hay mucho más que decir salvo que es la mejor fugazzeta rellena del universo conocido y por conocer,  los felicito y les agradezco.
Volveré como siempre.",5.0,5.0,5.0,
Paula Pereyra,,,5,06/09/2025,"Guerrín es un clásico de Buenos Aires, famoso por su pizza con masa crujiente y generoso queso. Un lugar que sigue siendo referente de la buena pizza porteña. Además, el servicio de Antonella y Morales fue impecable: atentos, amables y siempre con una sonrisa. Sin duda, una experiencia que combina historia, calidad y atención de primer nivel.",5.0,5.0,5.0,
Margareta Koniuszek,,,5,05/11/2025,"Just wow! El sitio es increíble, con mucho ambiente y muchas mesas. Está bien organizado.
La pizza de masa gruesa con mucha cantidad de queso. Las pizzas son abundantes. Se puede pedir mitad/mitad de diferentes sabores.
Vale la pena visitarlo!",5.0,5.0,5.0,
Milagros Lubrina,,,5,05/11/2025,"Estuvimos en el patio, súper hermoso. La comida llegó rapidísimo y estaba riquísimo. La mejor pizza que probé. Y la focaccia que te dan para degustar 100/10. Noelia y Joel súper atentos.",5.0,5.0,5.0,
Luciana Cano,,,5,06/09/2025,"Estuvimos en el patio, muy lindo todo y riquísimas las pizzas. Nos atendió Morales, un genio!!! Muy buena atención ❤️",5.0,5.0,5.0,
Catarina López Correa,,,5,06/09/2025,"Fuimos en pareja, ambos turistas colombianos. Comimos una Fugazzeta de champiñones grande entre los dos, nos salió a más o menos ARS 45.000. Excelente en todos los sentidos y volveríamos a probarla. Con esa porción podrían comer 4 personas perfectamente.

La atención espectacular. Nos atendió el mesero Gabriel, muy amable y atento a nuestras necesidades.

El local ni se diga, sobre la Av. Corrientes, es todo un ícono con razón. Precioso el edificio por fuera y por dentro, las mesas muy cómodas.

Volveríamos felizmente cuando se nos presente la oportunidad.",5.0,5.0,5.0,
andrea vergara,,,5,10/12/2024,"Es excelente el lugar, la pizza es muy buena aun cuando pides algo básico y la atención también es buena. Totalmente volvería.",5.0,5.0,5.0,
Nina Lin,,,5,06/09/2025,"Excelente ambientación, nos atendió Agustín, un capo en la atención  y descubrí en esta ocasión las empanadas fritas... una más rica que otra. Gracias!",5.0,5.0,5.0,
Mariana Coronado,,,5,05/11/2025,"EXQUISITO!! Tanto queso en una pizza, es una experiencia increíble.
Excelente la atención de Daniel de principio a fin, volvería sin duda 🥹☺️",5.0,5.0,2.0,
Dolo Martin,,,5,05/11/2025,"Erica un amor! Super eficiente al momento de organizar y llevarnos a la mesa!
Los gustos que pedimos muy buenos, panceta y huevo frito y otra de fugazzetta. Excelentes.
Lautaro tambien nos atendio impecable. Nos ayudo con la fugazzetta, siempre con muy buenos modos
Esperemos volver la proxima a probar la romana!",5.0,2.0,5.0,
Juan Donis,,,4,08/07/2025,"Las pizzas son excelentes, el lugar tiene mucha historia y belleza en su antigüedad pero lamentablemente al ser tan turístico es incómodo en ocasiones comer allí por la gran cantidad de personas que se encuentran tanto en la entrada como en las instalaciones en si. Si deseas comer una deliciosa pizza sin ningún apuro porque deseas vivir la experiencia es un gran lugar al que debes asistir. En horarios de poco flujo la experiencia es mucho mejor e incluso la atención es más esmerada.",5.0,5.0,5.0,
Rocío Regalado,,,5,05/11/2025,"Si vas a Buenos Aires, esta pizzería es una parada obligatoria, de lo mejor sobre todo la fugazzeta que le ponen abundante muzzarella. Justo el mozo de ayer no nos atendió muy bien y en cuanto al lugar en si, para mí gusto habría que mejorar un poco el tema limpieza en el salón sobre todo. Pero es totalmente recomendable vayan a probar esas pizzas!!",2.0,5.0,5.0,
Juan Cruz Andrada,,,5,06/11/2023,"Fui como 5 o 6 veces e increíblemente, este jueves, descubrí que tiene todo un salón oculto (DEJO FOTOS Y VIDEO). Está al fondo a la izquierda, tras un laargo pasillo.

Es como un patio interno enorme. Con otra barra, otro horno y otros mozos.

Las pizzas espectaculares como siempre. Pedimos la de pollo y champignon. Excelente. Mucho queso. Podría tener más pollo tal vez.

En general las pizzas son buenísimas. Llenas de queso y la massa muy sabrosa y esponjosa. Salen rápido y sirven caliente.

Pedimos otra de ananá con chocolate. Al mozo le pareció raro pero igual nos la trajo.

Se puede pedir por porción en algunas pizzas (las más clásicas) sino pizzas chicas o grandes.

Atienden demasiado rápido porque hay mucha gente. Los mozos están a las apuradas en general.

Lo bueno es que alguien te recibe y te busca una mesa. Las mesas podrían ser más cómodas.

El local es de los más tradicionales de Buenos Aires. Tiene fotos con todas las figuras del espectáculo, deportes, política, etc. Está en plena Avenida Corrientes, donde están todos los teatros.

TIENE SU PROPIA VERDULERÍA 🤯",5.0,5.0,5.0,
Alejandra Cigno,,,5,05/11/2025,"Si sos amante de la pizza... tenés que ir a Güerrín!!!! No podés perderte la experiencia de esta pizza que chorrea queso... desde la básica de muzzarella hasta las más cool con rúcula, todo es un disfrute en esta pizzería clásica. Y como si fuera poco, hay un Güerrín extendido... atravesando un extenso pasillo, llegamos al nuevo galpón... tan lleno como sus salones principales!!!",5.0,5.0,3.0,
Maria Fernanda Visuara,,,4,06/11/2022,"Vinimos a conocer, con muchas expectativas.  La pizza es rica,pero nada del otro mundo. Bueno. Estábamos en las mesas.""de paso"", demoraron bastante. Los mozos  deben abarcar mucho, hacen lo que pueden . Buena atención.",5.0,2.0,3.0,
Vicente Grondona,,,5,06/09/2025,"La comida es excelente, se mantiene a traves del tiempo la mejor pizzeria de Buenos Aires. Lugar sumamente prolijo, la comida viene rapidisimo y los meseros muy simpaticos, nos atendieron Marina y Franco.",5.0,5.0,5.0,
angela brochero,,,5,05/11/2025,"Muy buena atención y muy rica la comida
Nos atendió Morales
En la recepción Aldana , una genia
Somos de Córdoba y me voy muy contenta",5.0,5.0,4.0,
ADRIAN ERNESTO CABRERA,,,5,08/06/2025,"Buen lugar, riquísima pizza. Lástima política rara con cuestión cerveza, no te dan opción de marca, y la tirada según..sale caliente, y solo venden de litro. Los baños desastre mugre. Pero la pizza rica. Cuak! este comentario fué de estimado año 2019",4.0,5.0,5.0,
luis mario nunez San jeronimo,,,5,05/11/2025,"Excelente lugar !! Pero principalmente su servicio. Pregunten por Alex, súper servicio. La mejor atención que he tenido hasta ahorita en mi estancia en Buenos Aires.

Del lugar y comida, riquísimo todo

Es un must en tu visita a Buenos Aires",5.0,5.0,5.0,
Marto Blood Jarochsvk,,,1,06/11/2023,"La mejor pizza ?
Voy a guerrin desde el año 1985. He ido varias veces durante 2023, pero ayer justo se me ocurrió comprar para llevar a mí casa (vivo cerca). Nooooooo.......
amigo no podes hacer una pizza tan mala por un lado y por otro entiendo lo que haces pensando que somos todos extranjeros. Llegué a mí casa con la pizza en relativamente buen estado, caliente aún pero cuando empezamos a comer uno de mis hijos me dice que tiene sabor feo. Pruebo y si tenía gusto a pescado, pienso bueno habrá sido una anchoa. Pero para mí sorpresa no fue una anchoa sino el tomate que estaba en mal estado. Termine comiendo fideos con manteca .
Guardé la pizza, voy a ir a Guerrin a ver si la prueban y que me dicen. Si devuelven el dinero o dan algo a cambio. Cuando la compré no me dieron ticket. Nadie se hace cargo. Pero no es de extrañar en un lugar donde tienen a los empleados trabajando más de 12hs diarias y con sueldos de supervivencia. A los empleados mis respetos.",4.0,5.0,5.0,
Tupac Ruesch,,,5,06/09/2025,"Maravilloso Güerrin, de todas las veces que fui, siempre me sorprende este lugar.
Muy buena calidad, servicio etc...
Recomiendo ir a Güerrin, saludos.",5.0,4.0,5.0,
Sofi Bregant,,,5,05/11/2025,"Muy rico todo y lindo ambiente. Hay personas de todas las edades, familias y parejas. El menú es muy variado. Nos pedimos la pizza chica de mozzarrella, tomate en rodajas, pollo y champiniones. Muy rica. Los precios son moderados, estaba $23.900 la pizza, $2.400 las gaseosas y $4.600 los tragos. Eso sí, tienen una excelente atención. Conseguimos lugar rápido y Nicolas atendió amablemente.",5.0,5.0,5.0,
Paula Carnevale,,,5,06/11/2023,"Osvaldo fue nuestro mozo y fue excelente su atención. La pizza EXTREMA CALIDAD. siempre es un placer ir a guerrin. Armense de paciencia, vayan a charlar o eviten los horarios pico. Vale cada segundo.",5.0,5.0,4.0,
Selva Arredondo,,,5,06/11/2023,"Había una fila extensa pero no me preocupo ya que siempre es dinámica pero esta vez me sorprendió que al ver a mi madre enseguida me preguntaron cuantos eramos e indicaron que la espera era con prioridad ya que ella es mayor (76) tardaron 5 minutos y nos dieron salón presidencial. DIVINO!!! Atención impecable, la mejor pizza. Como siempre, VOLVEREMOS!!!",5.0,4.0,5.0,
las sin filtro,,,5,06/09/2025,"Muy buena atención!
Muy buena comida!
Muy buena decoración!!!
Y el año de inauguración es el año de nacimiento de mi vieja!
Somos de Rosario!
Muchas Gracias!!!",5.0,5.0,5.0,
Grace Acosta,,,5,05/11/2025,La pizza es muy rica y la atención de Farías excelente. El ambiente en la calle Corrientes lo hace una experiencia única.,4.0,5.0,5.0,
Abigail Cuadros,,,5,06/09/2025,Amo amo ME ENCANTO y el mesero es muy cool,5.0,5.0,3.0,
Sania s,,,5,09/01/2025,"Muy rica la pizza
Pedimos de calabreza y otra de muza con anchoas
Estaban espectaculares las pizzas
Fuimos atendidos por Ivana y Alexis, muy atentos y simpáticos
10/10✨✨✨✨✨ super recomendado.",5.0,2.0,5.0,
Juani Iannicelli,,,5,08/06/2025,"Guerrin es una experiencia que no falla.
La fugazzeta rellena y la de pepperoni están a otro nivel, literalmente god tier. Masa perfecta, ingredientes generosos y ese sabor clásico que solo se encuentra en una pizzería con historia.
Además, la atención fue impecable: Christian, el mozo, fue atento y rápido con todo, y Claudia en la recepción nos recibió con una sonrisa y súper buena onda. Un equipo que hace que la experiencia sea aún mejor.
Volvería mil veces.",5.0,5.0,5.0,
Valentina Torres,,,5,06/11/2021,"Hay lugares que son clásicos por algo. Visité por primera vez esta famosa pizzeria  y superó tanto mis expectativas que invité a cenar a mi familia en esa misma semana. Quería que ellos se deleitaran conmigo.
Tuve la oportunidad de comer al paso y también en el local.

En primer lugar, al paso es la definición de precio-calidad. La porción de muzzarella a $110 rebalsaba de queso, un espectáculo.
En el local no se puede pedir por porción, pero no es una pizza cara en lo absoluto e incluso sobró. La pizza de jamón y morrones es la mejor que he probado hasta el momento.  Me queda pendiente probar alguna de las mil otras super variadas que tiene la carta.
Algo curioso que me gustó fue que la soda viene en sifón y las gaseosas en botella de vidrio, calidad al 100%
PD: Vayan de noche, es precioso.🤩",2.0,5.0,5.0,
Lucas Rivadeneira Lichardi,,,3,06/09/2025,"Rica pero cosas a nombrar pedimos mitad Roque y mitad muzza , vino con poco queso para las otras veces que comí y segundo te cobran el total de la pizza a precio de la mitad más cara y no avisan , y la bebida le faltaba frío",5.0,5.0,5.0,
María Chavez,,,5,09/04/2025,"Excelente atención, nos atendió Elías. Divina la pizza",5.0,5.0,2.0,
valentina Santarossa,,,5,09/01/2025,"Todas las pizzas son muy ricas, pero la de pollo es espectacular. Cristian nos atendió super bien, y la comida llegó rápido. La edificación tiene un valor histórico excepcional",5.0,2.0,5.0,
Daniela Bulfe,,,5,05/11/2025,"Excelente las pizzas, porciones abundantes!!",5.0,5.0,3.0,
Nadia Caminos,,,5,10/03/2025,"Nunca falla Güerrin, cada año más rico. La atención de Beto y Milagros excelente..súper atentos no nos faltó nada. La calidad sigue siendo la mejor. Volveré siempre.",4.0,5.0,5.0,
Hilén Gomez,,,5,06/11/2022,"Rico, abundante, buena calidad. Esperamos 30min que valieron la pena. Compramos una empanada de carne frita con desconfianza y nos quedamos con ganas de más. Increíble y místico.",5.0,5.0,5.0,
Gabypsico,,,4,05/11/2025,"Me tocó 2do piso arriba, en un rincón. Tremendo frío. No así el resto del salón. Comida decoración y atención excelente",5.0,5.0,5.0,
Estefania Gauthier,,,4,06/09/2025,Muy ricas pizzas. Muchísima variedad. Mucha gente. Pero todo bien. Muy buena atención de Beto muy amable.,5.0,5.0,5.0,
Sarahi Rojas,,,5,09/01/2025,"Gonzalo nos atendió, muy amable y atento. La pizza mas espectacular que me he comido en buenos aires! Y el olor re acompaña, se te abre el apetito de solo entrar! El ambiente es muy lindo y con muchas luces pero no atormenta.

Definitivamente voy a regresar infinitamente💛",5.0,5.0,5.0,
María Paula D'Amico,,,5,06/09/2025,"Excelente todo, servicio súper rápido, las pizzas exquisitas y la atención de Nicolás de lujo! Para volver sin lugar a dudas!",5.0,5.0,5.0,
María Pascuaré,,,5,09/01/2025,"Excelente,  la pizza más rica que probé🤍 GRACIAS BETO POR TU ATENCIÓN",5.0,5.0,5.0,
Francisco Tomás Franco,,,5,06/11/2022,"Pizzería que ya es legendaria en Buenos Aires. Hace honor a su prestigio. Nos sentamos a comer y pedimos varias pizzas chicas para probar. Fugazzeta rellena, con carne, con pollo portugués y 4 quesos. Todas excelentes, pero la mejor la primera. Muy rico sabor la masa. El mozo muy amable. Para cerrar, pedimos de postre tiramisú y sopa inglesa. Espectaculares. El restaurante es gigante, pero se llena igual, así que ir temprano",5.0,5.0,5.0,
Nacho hacker,,,5,05/11/2025,"Hermoso lugar. Pizzas increíbles..
La atencion de Esteban muy atento.. ambiente muy ruidoso pero se tolera...",5.0,4.0,3.0,
Ulises Falcón,,,2,07/08/2025,"La pizza es de las mejores que probé en mi vida, pero no terminamos de comer porque una cucaracha se caminó en la mesa y sólo nos dieron 4 empanadas y nos cambiaron la pizza.
Demasiado rico y linda decoración del lugar, pero la higiene deja mucho que desear.",5.0,4.0,5.0,
Nahuel Sosa,,,5,09/01/2025,"Muy lindo todo, mi hijo fue a sacarle foto al horno y lo hicieron pasar detrás del mostrador. Unos genios fuimos atendidos por Mirian y Tomas . Gracias",5.0,4.0,2.0,
pablo rodolfo agraz,,,5,06/09/2025,Excelente pizza muy bien atendidos. Un auténtico clásico de Buenos Aires imperdible ir y volver a ir,5.0,3.0,5.0,
Natalia Grossi,,,5,06/09/2025,Muy buena comida y la atención de Gabriel. Un clásico de Bs As. Milagros nos consiguió mesa rápido y fue muy amable.,5.0,5.0,4.0,
Gilberto Lugo,,,5,06/11/2023,"Demasiado buena fui antes del medio día y conseguí mesa fácil pero luego se llevó a reventa.. la pizza 4 quesos es suprema, la mejor pizza que he comido",4.0,4.0,5.0,
Nadia Osman,,,4,09/04/2025,"Es un clásico, la pizza muy rica, las empanadas bundantes. Entramos sin espera porque fuimos temprano pero se forma fila, vale la pena por la comida.
El lugar está perfecto en mantenimiento pero muy poco espacio para circular y es necesario mejorar la acústica! El bulliciosa es infernal, no se escucha al que tenés enfrente, termina siendo tedioso estar ahí.",5.0,5.0,4.0,
CANDELA SPINELLA,,,5,15/10/2025,"Espectacular todo, excelente el servicio y el producto. Muy conformes con la experiencia; la atención de Ivana y Lautaro es excelente",3.0,5.0,5.0,
Robertino Misiti,,,5,08/06/2025,"Excelente lugar para comer una pizza, quede encantado con la fugazzeta.",4.0,4.0,5.0,
Fernando Izasiz (Beecho Pop),,,4,09/04/2025,Muy ricas pizzas! Muy lindo ambiente y tmb el servicio Chiara y Erwin 👌,4.0,5.0,5.0,
Guillermo Campá (Guillenico94),,,5,09/01/2025,"Todo 10 puntos, la pizza es riquisima, los mozos y el personal muy atentos todos, el tiramisu super recomendado también!",5.0,5.0,4.0,
Micol Goñi,,,3,09/01/2025,"la pizza muy rica, es un lugar emblemático en bs as. buenos precios.
no se puede pagar con qr lo único y mucho ruido en el ambiente.",5.0,5.0,5.0,
Cande Macchi,,,5,09/04/2025,"Hace un poco de calor, excelente la comida. Aguanten Nico y Milagros!!",5.0,5.0,5.0,
Bruno Apliche,,,5,09/04/2025,"Riquísima las pizzas, mucha variedad.
La atención de Morales excelente.
Solo recomendar mayor espacio entre mesa y mesa.",5.0,5.0,5.0,
Andrés Eduardo,,,5,06/11/2022,"Mí primera visita a esta emblemática pizzería y la recomiendo 100%.

Puedes pedir una pizza mitad de un sabor y mitad de otro. Además de poder pedir porciones. Elegí muzzarella y pepperoni y una porción de fugazzetta. Traen muchísimo queso y el sabor es riquísimo. Aún cuando seas de buen comer con tres porciones que comas quedas lleno y satisfecho. En cuanto a los precios en relación con la calidad está muy bien.

La atención es buena y el ambiente del lugar muy clásico.

Actualización: volví ayer 6 de marzo; estaba a reventar el lugar, gente esperar en las escaleras del local. La atención se ve demora por la alta cantidad de gente, así que tenganlo en cuenta para cuando planifiquen su visita. La pizza como siempre espectacular.",5.0,4.0,4.0,
B R I L H A ESTUDIO,,,5,07/08/2025,"Marina,Gonzalo y Aldana han sido un amor. Fuimos 15 personas atendidas rápido y perfecto. El mozo no se equivocó en Nada de lo pedido. Y no solo eso, mi amigo cumplía años y le dieron  postre y vela. Para regresar siempre, no solo por la atención! Sino por las riquisimas pizzas.  Volveremos!!! Gracias! Excelente el.personal",5.0,5.0,4.0,
Carolina Jablonski,,,5,05/11/2025,"un clásico obligatorio de Buenos Aires! la mejor pizza del mundo! gracias al mozo Daniel del patio, muy buena onda, atento y nos comentó y explico un poco como funcionan los hornos. Excelente!",5.0,5.0,5.0,
Barbara Fuentes,,,4,07/08/2025,"Muy rica las pizzas que pedimos asesorados por el mozo. Mucho ruido, entre lo que habla la gente y la música. Los cubiertos estaban mal lavados.",5.0,5.0,5.0,
grego torres,,,5,08/06/2025,"una experiencia hermosa, la atención y la comida muy buena, un ambiente único que te sumerge en la historia del lugar, con muchos detalles que te distraen y te llaman para que los observes, más allá de la comida es un lugar tremendo para visitar y si probas las pizzas mejor, saludos",5.0,5.0,5.0,
Santiago Aguiar,,,5,10/03/2025,"Excelente experiencia. Poca espera, muchísima variedad de pizza, hasta costo elegir. Ricasa diríamos en cba. Para destacar la atención de Cristian, muy atento y servicial. Tatiana muy atenta también.",5.0,5.0,5.0,
Zumiko Kamado,,,5,15/10/2025,Muy buena atención. Raquel es una excelente anfitriona. Vinimos con amigos chilenos y les encantó,5.0,5.0,4.0,
Shemi Sarav,,,1,06/11/2023,"Vine a Buenos Aires para pasar unas vacaciones entre familia y amigos, muy linda ciudad, pero me llevo una penosa impresión de este restaurante.

La pizza que estábamos comiendo tenía una cucarachita dentro como pueden ver en la imagen. Y eso que el lugar había sido ampliamente recomendado por varios amigos, mis expectativas eran altas.

Me lleva a recordar la expresión ""No todo lo que brilla es oro""

Tomen sus precauciones y el restaurant debería tomar sus acciones de sanidad.",5.0,5.0,5.0,
Daniel Ojeda Rios,,,5,05/11/2025,"Muy buena atención por parte de Marina y Nicolás! Es un buen lugar para venir, el restaurante es muy bonito",5.0,5.0,5.0,
Cynthia Carrasquero,,,5,08/02/2025,"La mejor pizza de Buenos Aires y si eres atendido por el gran Beto mucho mejor! Muy buen servicio y atención! Gracias totales siempre, no defraudan nunca!",4.0,5.0,1.0,
Stefania Frausin,,,5,09/01/2025,Erwin nos atendió y nos dio recomendaciones sobre las pizzas. Fue espectacular 🤩,5.0,1.0,5.0,
Julie barrera,,,5,08/02/2025,"Las pizzas son deliciosas, volvería a ojos cerrados a comer a este lugar, si van a BA tienen que comer ahí, si o si, realmente son exquisitas, muy recomendable",5.0,5.0,2.0,
Candelaria García,,,5,05/11/2025,Muy rico todo! Muy atentos y en día de semana no esperamos mucho,5.0,3.0,5.0,
Nicolas Perrella,,,5,06/11/2022,Hermoso lugar. La pizza increíble. Muy rica! Y el lugar es un lujo tanto el salón principal como los patios ocultos que tiene. Voy a volver la verdad muy buena calidad y muy buen servicio.,5.0,5.0,5.0,
Bartenea,,,4,06/11/2023,"Gran lugar, parada turística obligatoria. Pedi una pizza, y no me gustó para nada, era muchísima masa y fría. Supongo que no siempre será así.
Estaba lleno de gente pero tienen un sistema muy rápido para ubicar a las personas que están esperando.",3.0,5.0,5.0,
Catalina Alarcón,,,5,05/11/2025,"Es lo mejor en pizzas al paso. La calidad es sublime. Recomiendo comer de pie, hacer la fila (pequeña) y comer unos trozos de muzza o fugazza en la barra. Es precioso el local, antiguo, bien cuidado, rápido. Es un clásico de Corrientes. Vuelvo siempre que visito Buenos Aires y me encanta.

Tiene opciones de comer en mesa con menú un poco mas caro. Construyeron un galpon tipo restaurante que no me lo hubiera imaginado nunca! Sigue la misma calidad, de todas maneras para mi la experiencia Guerrin es de pie, con una pizza, una faina y una cocacola.",5.0,5.0,4.0,
Leticia Anselmo,,,5,05/11/2025,Siempre vamos al patio trasero y nos encanta. Muy buena atención y la pizza excelente como siempre,5.0,5.0,5.0,
Vale Cantaluppi,,,5,05/11/2025,"Siempre riquisimo y la atención excelente.
Hoy estuvimos en el patio napolitano por primera vez y nos encantó la ambientación",5.0,4.0,5.0,
matias aracne,,,5,07/08/2025,"La mejor pizza de Bs As! Sin duda. La
Atención es rapidísima y si bien te asusta ver tanta gente afuera para ingresar . El ingreso es rápido porque es gigante el lugar. Tienen muchos salones!!",5.0,5.0,1.0,
Juan Ignacio Mele,,,5,09/04/2025,Excelente pizza y la mejor atención de Daniel!,3.0,1.0,2.0,
